version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 737271650855 eni-09a70be064d521298 172.31.35.139 35.169.227.21 47872 443 6 8 437 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.217.5.10 41344 443 6 2 104 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 46007 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56570 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 36282 17 1 162 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56574 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 40151 17 1 94 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 50350 17 1 150 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 52088 53 17 1 226 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 35.169.227.21 172.31.35.139 443 47872 6 9 511 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.250.191.238 172.31.35.139 443 60188 6 15 2002 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.217.2.35 172.31.35.139 443 57958 6 12 2255 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 51583 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 35171 17 1 166 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 50350 53 17 1 150 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 59711 17 1 129 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 44839 17 1 158 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 53873 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 47705 53 17 1 150 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 44460 53 17 2 300 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.250.190.10 172.31.35.139 443 46810 6 8 594 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 50326 53 17 1 204 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 37189 17 1 182 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 33411 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.190.10 46810 443 6 6 619 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56571 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56573 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 39236 17 1 94 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 56671 17 1 310 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13731 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 37189 53 17 1 182 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.217.5.14 172.31.35.139 443 60360 6 11 1848 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 60957 17 1 94 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 33684 17 1 254 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 53873 17 1 158 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 50020 53 17 1 304 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 32928 53 17 1 180 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13735 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13736 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 45366 53 17 1 192 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13732 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35122 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35123 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 48575 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 60249 53 17 6 1860 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 0 0 1 13 2488 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 53283 17 1 304 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 32928 17 1 180 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 104.156.155.11 172.31.35.139 44774 9035 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 51796 17 1 147 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 104.156.155.11 172.31.35.139 44774 3550 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56565 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 34899 17 1 310 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 56897 53 17 1 310 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 40151 53 17 1 78 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56569 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 48575 17 1 94 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56572 6 1 40 1659362454 1659362484 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 34899 53 17 1 310 1659362454 1659362484 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 42500 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13742 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 59409 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13744 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13740 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13741 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13743 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13745 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 34278 17 1 150 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 53238 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 33843 53 17 1 131 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 53238 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 42943 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 40678 53 17 1 150 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 41382 53 17 1 131 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 47087 53 17 1 131 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 0 0 1 7 1214 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 47939 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 43959 17 1 147 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13746 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13747 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 74.125.155.72 172.31.35.139 443 56760 6 2074 2993165 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56581 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35132 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.191.174 34086 443 6 18 3528 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 45310 53 17 1 80 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35130 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 59409 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35134 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 60197 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 60197 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.250.191.174 172.31.35.139 443 34086 6 13 2448 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 33843 17 1 147 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 33933 53 17 1 159 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 44020 53 17 1 93 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 56592 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 50019 17 1 204 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56578 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56576 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 45366 17 1 192 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56583 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 142.250.190.10 172.31.35.139 443 46812 6 11 1130 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 47705 17 1 166 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 39669 17 1 150 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.190.10 46812 443 6 9 1137 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 94.232.45.241 172.31.35.139 46230 3242 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 142.250.191.101 172.31.35.139 443 55950 6 11 2116 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.191.101 55950 443 6 16 2043 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 37348 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.217.5.5 172.31.35.139 443 55654 6 11 1860 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 47939 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.250.191.101 172.31.35.139 443 55952 6 15 5828 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 39973 17 1 158 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 41382 17 1 147 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 46834 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.217.5.5 55654 443 6 12 3654 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 40678 17 1 150 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 42500 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 74.125.155.72 56760 443 6 191 16497 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.251.32.10 172.31.35.139 443 54494 6 1 52 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 43959 53 17 1 131 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 104.156.155.11 172.31.35.139 44774 5800 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13738 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35127 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35128 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 41831 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 34278 53 17 1 150 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35126 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 40709 13739 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35129 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 189.6.36.152 443 4868 6 552 32046 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 42943 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 41831 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 46834 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35133 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.123.188 40664 5228 6 2 104 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56575 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35131 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 41831 35135 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 33933 17 1 159 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 37348 17 1 94 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 189.6.36.152 172.31.35.139 4868 443 6 326 27783 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 45310 17 1 96 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 142.250.123.188 172.31.35.139 5228 40664 6 2 104 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 56592 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56579 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.251.32.10 54494 443 6 1 52 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 172.31.28.40 39973 53 17 1 78 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 44020 17 1 109 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56577 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 172.31.28.40 172.31.35.139 53 47087 17 1 147 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 172.31.35.139 142.250.191.101 55952 443 6 19 4237 1659362484 1659362514 ACCEPT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56580 6 1 40 1659362484 1659362514 REJECT OK
2 737271650855 eni-09a70be064d521298 103.167.90.205 172.31.35.139 16234 56582 6 1 40 1659362484 1659362514 REJECT OK
